,drug_a_name,drug_b_name,cell_line,synergy,fold
AZD1775_GELDANAMYCIN_NCIH23,AZD1775,GELDANAMYCIN,NCIH23,-0.06606279088480527,1
AZD1775_GELDANAMYCIN_NCIH460,AZD1775,GELDANAMYCIN,NCIH460,-0.008115285462346722,1
AZD1775_GELDANAMYCIN_NCIH520,AZD1775,GELDANAMYCIN,NCIH520,-0.0247708332164559,1
AZD1775_GELDANAMYCIN_OCUBM,AZD1775,GELDANAMYCIN,OCUBM,0.10863513688147192,1
AZD1775_GELDANAMYCIN_OV90,AZD1775,GELDANAMYCIN,OV90,-0.05890223254568929,1
AZD1775_GELDANAMYCIN_OVCAR3,AZD1775,GELDANAMYCIN,OVCAR3,-0.02391748339697498,1
AZD1775_GELDANAMYCIN_PA1,AZD1775,GELDANAMYCIN,PA1,0.0031067856868640664,1
AZD1775_GELDANAMYCIN_RKO,AZD1775,GELDANAMYCIN,RKO,0.04261906486310105,1
AZD1775_GELDANAMYCIN_RPMI7951,AZD1775,GELDANAMYCIN,RPMI7951,-0.024400088455946073,1
AZD1775_GELDANAMYCIN_SKMEL30,AZD1775,GELDANAMYCIN,SKMEL30,0.0785824318295349,1
AZD1775_GELDANAMYCIN_SKMES1,AZD1775,GELDANAMYCIN,SKMES1,-0.021036918484497725,1
AZD1775_GELDANAMYCIN_SKOV3,AZD1775,GELDANAMYCIN,SKOV3,-0.007708503196866993,1
AZD1775_GELDANAMYCIN_SW620,AZD1775,GELDANAMYCIN,SW620,-0.024758203882326538,1
AZD1775_GELDANAMYCIN_SW837,AZD1775,GELDANAMYCIN,SW837,-0.0712414363001892,1
AZD1775_GELDANAMYCIN_T47D,AZD1775,GELDANAMYCIN,T47D,-0.011717064646675143,1
AZD1775_GELDANAMYCIN_UACC62,AZD1775,GELDANAMYCIN,UACC62,0.03625439744271978,1
AZD1775_GELDANAMYCIN_UWB1289BRCA1,AZD1775,GELDANAMYCIN,UWB1289BRCA1,-0.017098251291367043,1
AZD1775_GELDANAMYCIN_UWB1289,AZD1775,GELDANAMYCIN,UWB1289,-0.017532588038056504,1
AZD1775_GELDANAMYCIN_VCAP,AZD1775,GELDANAMYCIN,VCAP,-0.04983843483885198,1
AZD1775_GELDANAMYCIN_ZR751,AZD1775,GELDANAMYCIN,ZR751,-0.0698961039599856,1
AZD1775_LAPATINIB_A2058,AZD1775,LAPATINIB,A2058,0.06427099355629426,3
AZD1775_LAPATINIB_A2780,AZD1775,LAPATINIB,A2780,0.1534383613311088,3
AZD1775_LAPATINIB_A375,AZD1775,LAPATINIB,A375,0.021882636147776698,3
AZD1775_LAPATINIB_A427,AZD1775,LAPATINIB,A427,0.034523703594059776,3
AZD1775_LAPATINIB_CAOV3,AZD1775,LAPATINIB,CAOV3,0.09225848629553232,3
AZD1775_LAPATINIB_COLO320DM,AZD1775,LAPATINIB,COLO320DM,0.09477837657437795,3
AZD1775_LAPATINIB_DLD1,AZD1775,LAPATINIB,DLD1,0.06346135672358674,3
AZD1775_LAPATINIB_EFM192B,AZD1775,LAPATINIB,EFM192B,-0.02557047244558195,3
AZD1775_LAPATINIB_ES2,AZD1775,LAPATINIB,ES2,0.017542644988079652,3
AZD1775_LAPATINIB_HCT116,AZD1775,LAPATINIB,HCT116,0.02008750493184449,3
AZD1775_LAPATINIB_HT144,AZD1775,LAPATINIB,HT144,0.05157018991601117,3
AZD1775_LAPATINIB_HT29,AZD1775,LAPATINIB,HT29,0.08049453238267948,3
AZD1775_LAPATINIB_KPL1,AZD1775,LAPATINIB,KPL1,0.009054251034740522,3
AZD1775_LAPATINIB_LNCAP,AZD1775,LAPATINIB,LNCAP,-0.0767043863103638,3
AZD1775_LAPATINIB_LOVO,AZD1775,LAPATINIB,LOVO,-0.06493785880112836,3
AZD1775_LAPATINIB_MDAMB436,AZD1775,LAPATINIB,MDAMB436,0.044568049475542035,3
AZD1775_LAPATINIB_MSTO,AZD1775,LAPATINIB,MSTO,0.09169639317593507,3
AZD1775_LAPATINIB_NCIH1650,AZD1775,LAPATINIB,NCIH1650,-0.002627577106531793,3
AZD1775_LAPATINIB_NCIH2122,AZD1775,LAPATINIB,NCIH2122,0.01672240408324188,3
AZD1775_LAPATINIB_NCIH23,AZD1775,LAPATINIB,NCIH23,0.04413124178278708,3
AZD1775_LAPATINIB_NCIH460,AZD1775,LAPATINIB,NCIH460,-0.0401462418580408,3
AZD1775_LAPATINIB_NCIH520,AZD1775,LAPATINIB,NCIH520,0.007532991044370427,3
AZD1775_LAPATINIB_OCUBM,AZD1775,LAPATINIB,OCUBM,0.0390632986548551,3
AZD1775_LAPATINIB_OV90,AZD1775,LAPATINIB,OV90,-0.08279605878078675,3
AZD1775_LAPATINIB_OVCAR3,AZD1775,LAPATINIB,OVCAR3,0.02732508608143823,3
AZD1775_LAPATINIB_PA1,AZD1775,LAPATINIB,PA1,0.07028380621362806,3
AZD1775_LAPATINIB_RKO,AZD1775,LAPATINIB,RKO,0.0023822435741813995,3
AZD1775_LAPATINIB_RPMI7951,AZD1775,LAPATINIB,RPMI7951,0.04779161270091476,3
AZD1775_LAPATINIB_SKMEL30,AZD1775,LAPATINIB,SKMEL30,0.04396201900654607,3
AZD1775_LAPATINIB_SKMES1,AZD1775,LAPATINIB,SKMES1,-0.012944914287777453,3
AZD1775_LAPATINIB_SKOV3,AZD1775,LAPATINIB,SKOV3,0.023605228886564595,3
AZD1775_LAPATINIB_SW620,AZD1775,LAPATINIB,SW620,0.01120370486415824,3
AZD1775_LAPATINIB_SW837,AZD1775,LAPATINIB,SW837,0.0852823197184534,3
AZD1775_LAPATINIB_T47D,AZD1775,LAPATINIB,T47D,-0.03246972953371913,3
AZD1775_LAPATINIB_UACC62,AZD1775,LAPATINIB,UACC62,0.0485568430749195,3
AZD1775_LAPATINIB_UWB1289BRCA1,AZD1775,LAPATINIB,UWB1289BRCA1,-0.01873936627312081,3
AZD1775_LAPATINIB_UWB1289,AZD1775,LAPATINIB,UWB1289,-0.029882260527949102,3
AZD1775_LAPATINIB_VCAP,AZD1775,LAPATINIB,VCAP,-0.019122799110446474,3
AZD1775_LAPATINIB_ZR751,AZD1775,LAPATINIB,ZR751,-0.16802842958857084,3
AZD1775_MK-2206_A2058,AZD1775,MK-2206,A2058,0.06441764070389919,4
AZD1775_MK-2206_A2780,AZD1775,MK-2206,A2780,0.1455295569390832,4
AZD1775_MK-2206_A375,AZD1775,MK-2206,A375,0.05579162287477203,4
AZD1775_MK-2206_A427,AZD1775,MK-2206,A427,0.04724178930571549,4
AZD1775_MK-2206_CAOV3,AZD1775,MK-2206,CAOV3,0.05126554673818447,4
AZD1775_MK-2206_COLO320DM,AZD1775,MK-2206,COLO320DM,0.06666706269462126,4
AZD1775_MK-2206_DLD1,AZD1775,MK-2206,DLD1,0.10457132830425372,4
AZD1775_MK-2206_EFM192B,AZD1775,MK-2206,EFM192B,-0.03692211159171695,4
AZD1775_MK-2206_ES2,AZD1775,MK-2206,ES2,0.013643272520956217,4
AZD1775_MK-2206_HCT116,AZD1775,MK-2206,HCT116,0.01610116415920167,4
AZD1775_MK-2206_HT144,AZD1775,MK-2206,HT144,-0.03420529162724144,4
AZD1775_MK-2206_HT29,AZD1775,MK-2206,HT29,0.034356678433843185,4
AZD1775_MK-2206_KPL1,AZD1775,MK-2206,KPL1,0.04099318312836717,4
AZD1775_MK-2206_LNCAP,AZD1775,MK-2206,LNCAP,0.029875621821384347,4
AZD1775_MK-2206_LOVO,AZD1775,MK-2206,LOVO,-0.07605140294587116,4
AZD1775_MK-2206_MDAMB436,AZD1775,MK-2206,MDAMB436,0.04372812541906702,4
AZD1775_MK-2206_MSTO,AZD1775,MK-2206,MSTO,0.1893981818701474,4
AZD1775_MK-2206_NCIH1650,AZD1775,MK-2206,NCIH1650,-0.020671659890739564,4
AZD1775_MK-2206_NCIH2122,AZD1775,MK-2206,NCIH2122,-0.01909486200673172,4
AZD1775_MK-2206_NCIH23,AZD1775,MK-2206,NCIH23,-0.0066758558320436645,4
AZD1775_MK-2206_NCIH460,AZD1775,MK-2206,NCIH460,0.02986988935977878,4
AZD1775_MK-2206_NCIH520,AZD1775,MK-2206,NCIH520,0.009827759937581351,4
AZD1775_MK-2206_OCUBM,AZD1775,MK-2206,OCUBM,0.020726890372313067,4
AZD1775_MK-2206_OV90,AZD1775,MK-2206,OV90,-0.023277285922406764,4
AZD1775_MK-2206_OVCAR3,AZD1775,MK-2206,OVCAR3,0.02842357956855443,4
AZD1775_MK-2206_PA1,AZD1775,MK-2206,PA1,-0.0339566758283548,4
AZD1775_MK-2206_RKO,AZD1775,MK-2206,RKO,0.028193007289193172,4
AZD1775_MK-2206_RPMI7951,AZD1775,MK-2206,RPMI7951,0.004835350798772994,4
AZD1775_MK-2206_SKMEL30,AZD1775,MK-2206,SKMEL30,-0.030477445533868268,4
AZD1775_MK-2206_SKMES1,AZD1775,MK-2206,SKMES1,0.033194004228606515,4
AZD1775_MK-2206_SKOV3,AZD1775,MK-2206,SKOV3,0.06592577917163266,4
AZD1775_MK-2206_SW620,AZD1775,MK-2206,SW620,-0.013197947551368983,4
AZD1775_MK-2206_SW837,AZD1775,MK-2206,SW837,0.015820511824024563,4
AZD1775_MK-2206_T47D,AZD1775,MK-2206,T47D,0.013030947398464525,4
AZD1775_MK-2206_UACC62,AZD1775,MK-2206,UACC62,0.008417590377762955,4
AZD1775_MK-2206_UWB1289BRCA1,AZD1775,MK-2206,UWB1289BRCA1,-0.024828659179605753,4
AZD1775_MK-2206_UWB1289,AZD1775,MK-2206,UWB1289,-0.02823912370663449,4
AZD1775_MK-2206_VCAP,AZD1775,MK-2206,VCAP,-0.03064345152517542,4
AZD1775_MK-2206_ZR751,AZD1775,MK-2206,ZR751,-0.08856375317759463,4
AZD1775_MK-4827_A2058,AZD1775,MK-4827,A2058,0.1333134547384609,1
AZD1775_MK-4827_A2780,AZD1775,MK-4827,A2780,0.12027303536638513,1
AZD1775_MK-4827_A375,AZD1775,MK-4827,A375,0.05285654587483201,1
AZD1775_MK-4827_A427,AZD1775,MK-4827,A427,0.018118955235311224,1
AZD1775_MK-4827_CAOV3,AZD1775,MK-4827,CAOV3,0.0042509893544222434,1
AZD1775_MK-4827_COLO320DM,AZD1775,MK-4827,COLO320DM,0.03209979718633152,1
AZD1775_MK-4827_DLD1,AZD1775,MK-4827,DLD1,-0.004985598298385373,1
AZD1775_MK-4827_EFM192B,AZD1775,MK-4827,EFM192B,0.015290167260999077,1
AZD1775_MK-4827_ES2,AZD1775,MK-4827,ES2,-0.023867296212903562,1
AZD1775_MK-4827_HCT116,AZD1775,MK-4827,HCT116,0.0030453700132946383,1
AZD1775_MK-4827_HT144,AZD1775,MK-4827,HT144,-0.01235999706849665,1
AZD1775_MK-4827_HT29,AZD1775,MK-4827,HT29,0.09356627781883138,1
AZD1775_MK-4827_KPL1,AZD1775,MK-4827,KPL1,-0.05331685888823946,1
AZD1775_MK-4827_LNCAP,AZD1775,MK-4827,LNCAP,0.009544308094815573,1
AZD1775_MK-4827_LOVO,AZD1775,MK-4827,LOVO,-0.04259454497901055,1
AZD1775_MK-4827_MDAMB436,AZD1775,MK-4827,MDAMB436,0.026494355106558162,1
AZD1775_MK-4827_MSTO,AZD1775,MK-4827,MSTO,-0.05228318512867883,1
AZD1775_MK-4827_NCIH1650,AZD1775,MK-4827,NCIH1650,0.027419960921228323,1
AZD1775_MK-4827_NCIH2122,AZD1775,MK-4827,NCIH2122,0.14535245415051912,1
AZD1775_MK-4827_NCIH23,AZD1775,MK-4827,NCIH23,0.03704404052255897,1
AZD1775_MK-4827_NCIH460,AZD1775,MK-4827,NCIH460,0.0391943321725809,1
AZD1775_MK-4827_NCIH520,AZD1775,MK-4827,NCIH520,-0.007568662466872919,1
AZD1775_MK-4827_OCUBM,AZD1775,MK-4827,OCUBM,0.3816807516827132,1
AZD1775_MK-4827_OV90,AZD1775,MK-4827,OV90,-0.03508059163183119,1
AZD1775_MK-4827_OVCAR3,AZD1775,MK-4827,OVCAR3,0.255470668678886,1
AZD1775_MK-4827_PA1,AZD1775,MK-4827,PA1,0.14485789816679692,1
AZD1775_MK-4827_RKO,AZD1775,MK-4827,RKO,0.08709261040847205,1
AZD1775_MK-4827_RPMI7951,AZD1775,MK-4827,RPMI7951,0.09599686920916004,1
AZD1775_MK-4827_SKMEL30,AZD1775,MK-4827,SKMEL30,0.07429004127797383,1
AZD1775_MK-4827_SKMES1,AZD1775,MK-4827,SKMES1,0.031824510749233356,1
AZD1775_MK-4827_SKOV3,AZD1775,MK-4827,SKOV3,0.025066388558886654,1
AZD1775_MK-4827_SW620,AZD1775,MK-4827,SW620,-0.011707313780696373,1
AZD1775_MK-4827_SW837,AZD1775,MK-4827,SW837,0.046674078321922316,1
AZD1775_MK-4827_T47D,AZD1775,MK-4827,T47D,0.09783504446058672,1
AZD1775_MK-4827_UACC62,AZD1775,MK-4827,UACC62,0.0513725423767537,1
AZD1775_MK-4827_UWB1289BRCA1,AZD1775,MK-4827,UWB1289BRCA1,-0.09751927452570627,1
AZD1775_MK-4827_UWB1289,AZD1775,MK-4827,UWB1289,-0.06695591437551587,1
AZD1775_MK-4827_VCAP,AZD1775,MK-4827,VCAP,0.034930605406253964,1
AZD1775_MK-4827_ZR751,AZD1775,MK-4827,ZR751,-0.06903923713534221,1
AZD1775_MK-5108_A2058,AZD1775,MK-5108,A2058,0.010278149852253875,0
AZD1775_MK-5108_A2780,AZD1775,MK-5108,A2780,0.09980340437973106,0
AZD1775_MK-5108_A375,AZD1775,MK-5108,A375,-0.03721532881728348,0
AZD1775_MK-5108_A427,AZD1775,MK-5108,A427,0.00358724929241749,0
AZD1775_MK-5108_CAOV3,AZD1775,MK-5108,CAOV3,-0.004337745445427423,0
AZD1775_MK-5108_COLO320DM,AZD1775,MK-5108,COLO320DM,0.04874048530023278,0
AZD1775_MK-5108_DLD1,AZD1775,MK-5108,DLD1,0.032736756935844755,0
AZD1775_MK-5108_EFM192B,AZD1775,MK-5108,EFM192B,-0.02389559274135421,0
AZD1775_MK-5108_ES2,AZD1775,MK-5108,ES2,0.007518089341587354,0
AZD1775_MK-5108_HCT116,AZD1775,MK-5108,HCT116,0.0371700500112295,0
AZD1775_MK-5108_HT144,AZD1775,MK-5108,HT144,-0.03331053675907948,0
AZD1775_MK-5108_HT29,AZD1775,MK-5108,HT29,0.03152269169933491,0
AZD1775_MK-5108_KPL1,AZD1775,MK-5108,KPL1,-0.039544841774689796,0
AZD1775_MK-5108_LNCAP,AZD1775,MK-5108,LNCAP,-0.0032703311825231975,0
AZD1775_MK-5108_LOVO,AZD1775,MK-5108,LOVO,-0.045388401702389114,0
AZD1775_MK-5108_MDAMB436,AZD1775,MK-5108,MDAMB436,0.03593275871770797,0
AZD1775_MK-5108_MSTO,AZD1775,MK-5108,MSTO,0.1067134079204258,0
AZD1775_MK-5108_NCIH1650,AZD1775,MK-5108,NCIH1650,0.0016800271640757362,0
AZD1775_MK-5108_NCIH2122,AZD1775,MK-5108,NCIH2122,-0.004616296001620062,0
AZD1775_MK-5108_NCIH23,AZD1775,MK-5108,NCIH23,-0.025718042333677645,0
AZD1775_MK-5108_NCIH460,AZD1775,MK-5108,NCIH460,-0.015329097528835742,0
AZD1775_MK-5108_NCIH520,AZD1775,MK-5108,NCIH520,0.012934363742862328,0
AZD1775_MK-5108_OCUBM,AZD1775,MK-5108,OCUBM,0.06322282713923019,0
AZD1775_MK-5108_OV90,AZD1775,MK-5108,OV90,-0.06946232267196463,0
AZD1775_MK-5108_OVCAR3,AZD1775,MK-5108,OVCAR3,0.04990404563885262,0
AZD1775_MK-5108_PA1,AZD1775,MK-5108,PA1,0.06260737102193671,0
AZD1775_MK-5108_RKO,AZD1775,MK-5108,RKO,0.002456785072418175,0
AZD1775_MK-5108_RPMI7951,AZD1775,MK-5108,RPMI7951,-0.007777887809480306,0
AZD1775_MK-5108_SKMEL30,AZD1775,MK-5108,SKMEL30,0.004619329197449843,0
AZD1775_MK-5108_SKMES1,AZD1775,MK-5108,SKMES1,-0.0438162787273824,0
AZD1775_MK-5108_SKOV3,AZD1775,MK-5108,SKOV3,0.10121055173511603,0
AZD1775_MK-5108_SW620,AZD1775,MK-5108,SW620,-0.001009267552755197,0
AZD1775_MK-5108_SW837,AZD1775,MK-5108,SW837,0.08180455205019876,0
AZD1775_MK-5108_T47D,AZD1775,MK-5108,T47D,0.03657302189092462,0
AZD1775_MK-5108_UACC62,AZD1775,MK-5108,UACC62,0.04494796275192209,0
AZD1775_MK-5108_UWB1289BRCA1,AZD1775,MK-5108,UWB1289BRCA1,0.012602546240307561,0
AZD1775_MK-5108_UWB1289,AZD1775,MK-5108,UWB1289,-0.03066673955673625,0
AZD1775_MK-5108_VCAP,AZD1775,MK-5108,VCAP,0.012435941092045877,0
AZD1775_MK-5108_ZR751,AZD1775,MK-5108,ZR751,-0.17066576108439874,0
AZD1775_MK-8669_A2058,AZD1775,MK-8669,A2058,0.08383120877341563,4
AZD1775_MK-8669_A2780,AZD1775,MK-8669,A2780,0.1624286536232154,4
AZD1775_MK-8669_A375,AZD1775,MK-8669,A375,0.09009209606091284,4
AZD1775_MK-8669_A427,AZD1775,MK-8669,A427,0.0657776912524069,4
AZD1775_MK-8669_CAOV3,AZD1775,MK-8669,CAOV3,0.02104674781806643,4
AZD1775_MK-8669_COLO320DM,AZD1775,MK-8669,COLO320DM,0.06051956100823811,4
AZD1775_MK-8669_DLD1,AZD1775,MK-8669,DLD1,0.10118873032615316,4
AZD1775_MK-8669_EFM192B,AZD1775,MK-8669,EFM192B,-0.00036968033273766104,4
AZD1775_MK-8669_ES2,AZD1775,MK-8669,ES2,0.056492397246908445,4
AZD1775_MK-8669_HCT116,AZD1775,MK-8669,HCT116,0.014958929700631646,4
AZD1775_MK-8669_HT144,AZD1775,MK-8669,HT144,0.013409420496312822,4
AZD1775_MK-8669_HT29,AZD1775,MK-8669,HT29,0.07143199065110345,4
AZD1775_MK-8669_KPL1,AZD1775,MK-8669,KPL1,0.08960619617002788,4
AZD1775_MK-8669_LNCAP,AZD1775,MK-8669,LNCAP,0.030343342276079495,4
AZD1775_MK-8669_LOVO,AZD1775,MK-8669,LOVO,-0.05328621195962012,4
AZD1775_MK-8669_MDAMB436,AZD1775,MK-8669,MDAMB436,0.045971935639244794,4
AZD1775_MK-8669_MSTO,AZD1775,MK-8669,MSTO,0.1851581686599607,4
AZD1775_MK-8669_NCIH1650,AZD1775,MK-8669,NCIH1650,0.024628275101639893,4
AZD1775_MK-8669_NCIH2122,AZD1775,MK-8669,NCIH2122,0.061809773600948144,4
AZD1775_MK-8669_NCIH23,AZD1775,MK-8669,NCIH23,0.0096400967611954,4
AZD1775_MK-8669_NCIH460,AZD1775,MK-8669,NCIH460,0.06508433352777812,4
AZD1775_MK-8669_NCIH520,AZD1775,MK-8669,NCIH520,0.034274082842326185,4
AZD1775_MK-8669_OCUBM,AZD1775,MK-8669,OCUBM,0.12142363912912235,4
AZD1775_MK-8669_OV90,AZD1775,MK-8669,OV90,-0.012235403003223622,4
AZD1775_MK-8669_OVCAR3,AZD1775,MK-8669,OVCAR3,0.0645153119334598,4
AZD1775_MK-8669_PA1,AZD1775,MK-8669,PA1,0.0584249633113772,4
AZD1775_MK-8669_RKO,AZD1775,MK-8669,RKO,0.09439073460918124,4
AZD1775_MK-8669_RPMI7951,AZD1775,MK-8669,RPMI7951,0.041828337223976525,4
AZD1775_MK-8669_SKMEL30,AZD1775,MK-8669,SKMEL30,0.04581328029926587,4
AZD1775_MK-8669_SKMES1,AZD1775,MK-8669,SKMES1,0.03895068890933716,4
AZD1775_MK-8669_SKOV3,AZD1775,MK-8669,SKOV3,0.10582554065062456,4
AZD1775_MK-8669_SW620,AZD1775,MK-8669,SW620,0.027197254320360763,4
AZD1775_MK-8669_SW837,AZD1775,MK-8669,SW837,0.05886053848426612,4
AZD1775_MK-8669_T47D,AZD1775,MK-8669,T47D,0.13445216257292097,4
AZD1775_MK-8669_UACC62,AZD1775,MK-8669,UACC62,0.057006821400574906,4
AZD1775_MK-8669_UWB1289BRCA1,AZD1775,MK-8669,UWB1289BRCA1,0.004436232789438884,4
AZD1775_MK-8669_UWB1289,AZD1775,MK-8669,UWB1289,-0.029377142303457775,4
AZD1775_MK-8669_VCAP,AZD1775,MK-8669,VCAP,-0.020429256631932995,4
AZD1775_MK-8669_ZR751,AZD1775,MK-8669,ZR751,-0.0994541592171089,4
AZD1775_MK-8776_A2058,AZD1775,MK-8776,A2058,0.30222732851308787,3
AZD1775_MK-8776_A2058,AZD1775,MK-8776,A2058,0.30222732851308787,3
AZD1775_MK-8776_A2780,AZD1775,MK-8776,A2780,0.3002680725979931,3
AZD1775_MK-8776_A375,AZD1775,MK-8776,A375,0.29473224298900014,3
AZD1775_MK-8776_A375,AZD1775,MK-8776,A375,0.29473224298900014,3
AZD1775_MK-8776_A427,AZD1775,MK-8776,A427,0.25914408637134767,3
AZD1775_MK-8776_A427,AZD1775,MK-8776,A427,0.25914408637134767,3
AZD1775_MK-8776_CAOV3,AZD1775,MK-8776,CAOV3,-0.01547393233585969,3
AZD1775_MK-8776_CAOV3,AZD1775,MK-8776,CAOV3,-0.01547393233585969,3
AZD1775_MK-8776_COLO320DM,AZD1775,MK-8776,COLO320DM,0.18671563461525809,3
AZD1775_MK-8776_COLO320DM,AZD1775,MK-8776,COLO320DM,0.18671563461525809,3
AZD1775_MK-8776_DLD1,AZD1775,MK-8776,DLD1,0.1010934742283795,3
AZD1775_MK-8776_EFM192B,AZD1775,MK-8776,EFM192B,0.254101168884046,3
AZD1775_MK-8776_EFM192B,AZD1775,MK-8776,EFM192B,0.254101168884046,3
AZD1775_MK-8776_ES2,AZD1775,MK-8776,ES2,0.2599360745995939,3
AZD1775_MK-8776_ES2,AZD1775,MK-8776,ES2,0.2599360745995939,3
AZD1775_MK-8776_HCT116,AZD1775,MK-8776,HCT116,0.22167083272337076,3
AZD1775_MK-8776_HCT116,AZD1775,MK-8776,HCT116,0.22167083272337076,3
AZD1775_MK-8776_HT144,AZD1775,MK-8776,HT144,0.1487785314966068,3
AZD1775_MK-8776_HT29,AZD1775,MK-8776,HT29,0.25200018289365395,3
AZD1775_MK-8776_HT29,AZD1775,MK-8776,HT29,0.25200018289365395,3
AZD1775_MK-8776_KPL1,AZD1775,MK-8776,KPL1,0.014015923105181127,3
AZD1775_MK-8776_LNCAP,AZD1775,MK-8776,LNCAP,0.08535430809542946,3
AZD1775_MK-8776_LOVO,AZD1775,MK-8776,LOVO,0.06418091914339244,3
AZD1775_MK-8776_LOVO,AZD1775,MK-8776,LOVO,0.06418091914339244,3
AZD1775_MK-8776_MDAMB436,AZD1775,MK-8776,MDAMB436,0.19059204319033635,3
AZD1775_MK-8776_MSTO,AZD1775,MK-8776,MSTO,0.27266895569240357,3
AZD1775_MK-8776_NCIH1650,AZD1775,MK-8776,NCIH1650,0.14989419508585763,3
AZD1775_MK-8776_NCIH1650,AZD1775,MK-8776,NCIH1650,0.14989419508585763,3
AZD1775_MK-8776_NCIH2122,AZD1775,MK-8776,NCIH2122,0.12752162790232763,3
AZD1775_MK-8776_NCIH2122,AZD1775,MK-8776,NCIH2122,0.12752162790232763,3
AZD1775_MK-8776_NCIH23,AZD1775,MK-8776,NCIH23,0.15197191477474198,3
AZD1775_MK-8776_NCIH23,AZD1775,MK-8776,NCIH23,0.15197191477474198,3
AZD1775_MK-8776_NCIH460,AZD1775,MK-8776,NCIH460,0.18741197276429677,3
AZD1775_MK-8776_NCIH520,AZD1775,MK-8776,NCIH520,0.16112900933009072,3
AZD1775_MK-8776_OCUBM,AZD1775,MK-8776,OCUBM,0.2623441946439037,3
AZD1775_MK-8776_OV90,AZD1775,MK-8776,OV90,0.11680691067831023,3
AZD1775_MK-8776_OVCAR3,AZD1775,MK-8776,OVCAR3,0.21257386590194505,3
AZD1775_MK-8776_PA1,AZD1775,MK-8776,PA1,0.210108923034897,3
AZD1775_MK-8776_PA1,AZD1775,MK-8776,PA1,0.210108923034897,3
AZD1775_MK-8776_RKO,AZD1775,MK-8776,RKO,0.2507543684601772,3
AZD1775_MK-8776_RPMI7951,AZD1775,MK-8776,RPMI7951,0.2196320329550914,3
AZD1775_MK-8776_SKMEL30,AZD1775,MK-8776,SKMEL30,0.2578155672552867,3
AZD1775_MK-8776_SKMES1,AZD1775,MK-8776,SKMES1,0.06092515644983171,3
AZD1775_MK-8776_SKOV3,AZD1775,MK-8776,SKOV3,0.2556360374702964,3
AZD1775_MK-8776_SW620,AZD1775,MK-8776,SW620,0.09612350868148195,3
AZD1775_MK-8776_SW620,AZD1775,MK-8776,SW620,0.09612350868148195,3
AZD1775_MK-8776_SW837,AZD1775,MK-8776,SW837,0.08976593961619327,3
AZD1775_MK-8776_T47D,AZD1775,MK-8776,T47D,0.2508609838145054,3
AZD1775_MK-8776_UACC62,AZD1775,MK-8776,UACC62,0.14654517919962215,3
AZD1775_MK-8776_UWB1289BRCA1,AZD1775,MK-8776,UWB1289BRCA1,-0.004368992650786392,3
AZD1775_MK-8776_UWB1289,AZD1775,MK-8776,UWB1289,0.030603670634394946,3
AZD1775_MK-8776_VCAP,AZD1775,MK-8776,VCAP,0.29083899632959753,3
AZD1775_MK-8776_ZR751,AZD1775,MK-8776,ZR751,0.002394907758571811,3
AZD1775_OXALIPLATIN_A2058,AZD1775,OXALIPLATIN,A2058,0.03500616301042293,1
AZD1775_OXALIPLATIN_A2780,AZD1775,OXALIPLATIN,A2780,0.14431672631157938,1
AZD1775_OXALIPLATIN_A375,AZD1775,OXALIPLATIN,A375,-0.003927251582446244,1
AZD1775_OXALIPLATIN_A427,AZD1775,OXALIPLATIN,A427,0.023772156501209233,1
AZD1775_OXALIPLATIN_CAOV3,AZD1775,OXALIPLATIN,CAOV3,0.023898899326986474,1
AZD1775_OXALIPLATIN_COLO320DM,AZD1775,OXALIPLATIN,COLO320DM,0.03175920715765408,1
AZD1775_OXALIPLATIN_DLD1,AZD1775,OXALIPLATIN,DLD1,-0.04354229437132522,1
AZD1775_OXALIPLATIN_EFM192B,AZD1775,OXALIPLATIN,EFM192B,-0.04638992316551796,1
AZD1775_OXALIPLATIN_ES2,AZD1775,OXALIPLATIN,ES2,-0.005570395046564008,1
AZD1775_OXALIPLATIN_HCT116,AZD1775,OXALIPLATIN,HCT116,0.028899477280143106,1
AZD1775_OXALIPLATIN_HT144,AZD1775,OXALIPLATIN,HT144,-0.05905971741661693,1
AZD1775_OXALIPLATIN_HT29,AZD1775,OXALIPLATIN,HT29,-0.0067993547954990005,1
AZD1775_OXALIPLATIN_KPL1,AZD1775,OXALIPLATIN,KPL1,-0.05256963531802156,1
AZD1775_OXALIPLATIN_LNCAP,AZD1775,OXALIPLATIN,LNCAP,0.05657686177025496,1
AZD1775_OXALIPLATIN_LOVO,AZD1775,OXALIPLATIN,LOVO,-0.09760966324575909,1
AZD1775_OXALIPLATIN_MDAMB436,AZD1775,OXALIPLATIN,MDAMB436,-0.0740979767031205,1
AZD1775_OXALIPLATIN_MSTO,AZD1775,OXALIPLATIN,MSTO,0.14375268306240285,1
AZD1775_OXALIPLATIN_NCIH1650,AZD1775,OXALIPLATIN,NCIH1650,-0.06217402079128026,1
AZD1775_OXALIPLATIN_NCIH2122,AZD1775,OXALIPLATIN,NCIH2122,0.016945229280763717,1
AZD1775_OXALIPLATIN_NCIH23,AZD1775,OXALIPLATIN,NCIH23,0.0034575483589899293,1
AZD1775_OXALIPLATIN_NCIH460,AZD1775,OXALIPLATIN,NCIH460,-0.05033243552247371,1
AZD1775_OXALIPLATIN_NCIH520,AZD1775,OXALIPLATIN,NCIH520,-0.06075589878533598,1
